Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-12-02 00:00:00-05:00,244.4600067138672,244.5800018310547,243.13999938964844,243.44000244140625,4765000,0.0,0.0,0.0,GLD
2024-12-03 00:00:00-05:00,244.9600067138672,245.17999267578125,243.3000030517578,243.92999267578125,3557800,0.0,0.0,0.0,GLD
2024-12-04 00:00:00-05:00,244.92999267578125,245.33999633789062,244.3699951171875,244.6699981689453,4608600,0.0,0.0,0.0,GLD
2024-12-05 00:00:00-05:00,244.16000366210938,244.3800048828125,242.14999389648438,242.86000061035156,4806200,0.0,0.0,0.0,GLD
2024-12-06 00:00:00-05:00,242.7899932861328,243.86000061035156,242.44000244140625,242.9499969482422,3540700,0.0,0.0,0.0,GLD
2024-12-09 00:00:00-05:00,246.27999877929688,247.11000061035156,245.25999450683594,245.36000061035156,4711500,0.0,0.0,0.0,GLD
2024-12-10 00:00:00-05:00,247.86000061035156,248.86000061035156,247.8300018310547,248.58999633789062,4642000,0.0,0.0,0.0,GLD
2024-12-11 00:00:00-05:00,249.35000610351562,251.25999450683594,248.97000122070312,250.9600067138672,11033800,0.0,0.0,0.0,GLD
2024-12-12 00:00:00-05:00,247.80999755859375,248.24000549316406,246.8699951171875,247.27999877929688,10149600,0.0,0.0,0.0,GLD
2024-12-13 00:00:00-05:00,245.6699981689453,245.94000244140625,244.27000427246094,244.2899932861328,6602600,0.0,0.0,0.0,GLD
2024-12-16 00:00:00-05:00,245.41000366210938,245.5399932861328,244.2899932861328,244.8800048828125,3310000,0.0,0.0,0.0,GLD
2024-12-17 00:00:00-05:00,243.8000030517578,244.5500030517578,243.22999572753906,243.94000244140625,4421300,0.0,0.0,0.0,GLD
2024-12-18 00:00:00-05:00,243.57000732421875,243.7100067138672,238.82000732421875,239.25999450683594,8015800,0.0,0.0,0.0,GLD
2024-12-19 00:00:00-05:00,239.6699981689453,240.0500030517578,238.72999572753906,239.60000610351562,8111400,0.0,0.0,0.0,GLD
2024-12-20 00:00:00-05:00,241.41000366210938,242.9600067138672,241.1699981689453,242.10000610351562,9527800,0.0,0.0,0.0,GLD
2024-12-23 00:00:00-05:00,241.60000610351562,241.6699981689453,240.64999389648438,240.9600067138672,5835500,0.0,0.0,0.0,GLD
2024-12-24 00:00:00-05:00,241.49000549316406,241.66000366210938,240.82000732421875,241.44000244140625,2421000,0.0,0.0,0.0,GLD
2024-12-26 00:00:00-05:00,242.38999938964844,243.55999755859375,242.1999969482422,243.07000732421875,4645100,0.0,0.0,0.0,GLD
2024-12-27 00:00:00-05:00,241.1999969482422,241.9499969482422,241.0500030517578,241.39999389648438,4728100,0.0,0.0,0.0,GLD
2024-12-30 00:00:00-05:00,241.0800018310547,241.0800018310547,239.5800018310547,240.6300048828125,3522500,0.0,0.0,0.0,GLD
