Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2020-01-02 00:00:00-05:00,75.5835952758789,75.61930347329555,75.55681583047699,75.5835952758789,2665200,0.0,0.0,0.0,SHY
2020-01-03 00:00:00-05:00,75.62819881401067,75.66390699565203,75.60141938043947,75.64604949951172,2039900,0.0,0.0,0.0,SHY
2020-01-06 00:00:00-05:00,75.63716597688952,75.6460879188517,75.59252902450767,75.61930847167969,1132100,0.0,0.0,0.0,SHY
2020-01-07 00:00:00-05:00,75.6282372242846,75.63716597688952,75.61037971907477,75.61930847167969,1103400,0.0,0.0,0.0,SHY
2020-01-08 00:00:00-05:00,75.62823222531027,75.64608291869746,75.57467333450644,75.5835952758789,1864300,0.0,0.0,0.0,SHY
2020-01-09 00:00:00-05:00,75.56575747629823,75.61038762270259,75.55682872275999,75.59253692626953,1424400,0.0,0.0,0.0,SHY
2020-01-10 00:00:00-05:00,75.60147539482588,75.62825484823843,75.60147539482588,75.61039733886719,1065900,0.0,0.0,0.0,SHY
2020-01-13 00:00:00-05:00,75.61034710901268,75.61034710901268,75.58356767339039,75.60142517089844,1275600,0.0,0.0,0.0,SHY
2020-01-14 00:00:00-05:00,75.60147539482588,75.63718360292404,75.60147539482588,75.61039733886719,2323400,0.0,0.0,0.0,SHY
2020-01-15 00:00:00-05:00,75.63712756208082,75.64604949951172,75.61927006594051,75.64604949951172,2467900,0.0,0.0,0.0,SHY
2020-01-16 00:00:00-05:00,75.63712756208082,75.64604949951172,75.61927006594051,75.64604949951172,1995100,0.0,0.0,0.0,SHY
2020-01-17 00:00:00-05:00,75.63717305820694,75.6728744506836,75.6282443047661,75.6728744506836,1592600,0.0,0.0,0.0,SHY
2020-01-21 00:00:00-05:00,75.68178322401403,75.6996407261813,75.68178322401403,75.69071197509766,2814600,0.0,0.0,0.0,SHY
2020-01-22 00:00:00-05:00,75.69073694906886,75.71751640051403,75.69073694906886,75.70858764648438,1878400,0.0,0.0,0.0,SHY
2020-01-23 00:00:00-05:00,75.7353744506836,75.77108265962514,75.71752375153505,75.7353744506836,6874100,0.0,0.0,0.0,SHY
