Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2020-01-02 00:00:00-05:00,59.54641974897669,59.716653549541675,59.444279468637696,59.69962692260742,24749300,0.0,0.0,0.0,EFA
2020-01-03 00:00:00-05:00,58.89102324998513,59.32510472562714,58.89102324998513,58.959110260009766,29921500,0.0,0.0,0.0,EFA
2020-01-06 00:00:00-05:00,58.865499868585324,59.214467771013574,58.85698655571974,59.188934326171875,22636400,0.0,0.0,0.0,EFA
2020-01-07 00:00:00-05:00,59.17191172477062,59.18893835165977,58.98466428527832,59.027217864990234,15107500,0.0,0.0,0.0,EFA
2020-01-08 00:00:00-05:00,58.95911762278435,59.35915889024789,58.95061080406515,59.197444915771484,14249500,0.0,0.0,0.0,EFA
2020-01-09 00:00:00-05:00,59.30809234964068,59.36767254979709,59.188931949327845,59.33362579345703,13749100,0.0,0.0,0.0,EFA
2020-01-10 00:00:00-05:00,59.291067024856076,59.39320079117526,59.04423293332768,59.11231994628906,33832300,0.0,0.0,0.0,EFA
2020-01-13 00:00:00-05:00,59.16339838743894,59.452786075119775,59.04423798736392,59.418739318847656,16443000,0.0,0.0,0.0,EFA
2020-01-14 00:00:00-05:00,59.30809378337878,59.58046134692883,59.29958047064926,59.47832107543945,28826600,0.0,0.0,0.0,EFA
2020-01-15 00:00:00-05:00,59.42725418657224,59.57194803419931,59.401720742138636,59.47832107543945,12217900,0.0,0.0,0.0,EFA
2020-01-16 00:00:00-05:00,59.57195152207953,59.750692137334816,59.503864497521796,59.72515869140625,12883400,0.0,0.0,0.0,EFA
2020-01-17 00:00:00-05:00,59.88686094547806,59.937927821791355,59.75918726094148,59.90388107299805,18473700,0.0,0.0,0.0,EFA
2020-01-21 00:00:00-05:00,59.6315201151557,59.69961362020895,59.41873278217983,59.42724609375,20026600,0.0,0.0,0.0,EFA
2020-01-22 00:00:00-05:00,59.69961292995772,59.716639552901206,59.5038522223856,59.54640579223633,14047000,0.0,0.0,0.0,EFA
2020-01-23 00:00:00-05:00,59.32510369639359,59.46129070158801,59.03571605098618,59.401710510253906,18720200,0.0,0.0,0.0,EFA
2020-01-24 00:00:00-05:00,59.648551456378755,59.648551456378755,59.04423616217763,59.14636993408203,24107500,0.0,0.0,0.0,EFA
