Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2020-01-02 00:00:00-05:00,155.55452653087326,155.56385057266021,153.2128966411245,154.65892028808594,18297500,0.0,0.0,0.0,IWM
2020-01-03 00:00:00-05:00,152.7557672638697,154.31373625781328,152.71844262864545,154.05252075195312,19295600,0.0,0.0,0.0,IWM
2020-01-06 00:00:00-05:00,152.85839181256935,154.4350089214849,152.56917570673363,154.2577667236328,17150900,0.0,0.0,0.0,IWM
2020-01-07 00:00:00-05:00,153.79129283771692,154.24841281850155,153.19422683889871,153.74464416503906,11817900,0.0,0.0,0.0,IWM
2020-01-08 00:00:00-05:00,153.76332369363064,154.89214482884464,153.67002633783108,154.22044372558594,13832400,0.0,0.0,0.0,IWM
2020-01-09 00:00:00-05:00,154.97607728886783,155.28394142791336,154.1737685664031,154.40699768066406,11895400,0.0,0.0,0.0,IWM
2020-01-10 00:00:00-05:00,154.4443416363876,154.5749493873098,153.18489856771313,153.82861328125,15353000,0.0,0.0,0.0,IWM
2020-01-13 00:00:00-05:00,153.87526435577865,154.9014640618285,153.0636314791936,154.82684326171875,17271100,0.0,0.0,0.0,IWM
2020-01-14 00:00:00-05:00,154.06185683104567,156.34749980350318,153.91258674884,155.39593505859375,18323000,0.0,0.0,0.0,IWM
2020-01-15 00:00:00-05:00,155.0040982201358,156.6833510644365,154.99477417814865,156.1422576904297,15437200,0.0,0.0,0.0,IWM
2020-01-16 00:00:00-05:00,157.28038958491018,158.47452156811835,157.13111952821512,158.15733337402344,19976200,0.0,0.0,0.0,IWM
2020-01-17 00:00:00-05:00,158.8570622569524,159.118277806832,157.3550657275547,157.72824096679688,18306400,0.0,0.0,0.0,IWM
2020-01-21 00:00:00-05:00,157.06581852814742,157.65356046350584,156.04894298536516,156.42210388183594,17935100,0.0,0.0,0.0,IWM
2020-01-22 00:00:00-05:00,156.90721516724346,157.30836239549592,155.96496047127155,156.31947326660156,14916300,0.0,0.0,0.0,IWM
2020-01-23 00:00:00-05:00,155.89037614503616,156.70200906609475,154.3510551488479,156.21688842773438,15954300,0.0,0.0,0.0,IWM
2020-01-24 00:00:00-05:00,156.73928037577863,156.73928037577863,153.21285749702417,154.2950439453125,20491400,0.0,0.0,0.0,IWM
2020-01-27 00:00:00-05:00,151.9254693532632,153.4554519610196,151.52430782525136,152.5411834716797,18539000,0.0,0.0,0.0,IWM
2020-01-28 00:00:00-05:00,153.46479242789397,154.30441173798724,152.52255171455116,153.80996704101562,16690400,0.0,0.0,0.0,IWM
2020-01-29 00:00:00-05:00,154.02455425058815,154.45368796475086,152.90504281236707,152.9330291748047,14944400,0.0,0.0,0.0,IWM
2020-01-30 00:00:00-05:00,151.91615337909383,153.12894794704715,151.0671957580086,152.9330291748047,21889700,0.0,0.0,0.0,IWM
2020-01-31 00:00:00-05:00,152.363953818645,152.9236952664644,149.29465007433217,149.7611083984375,30439000,0.0,0.0,0.0,IWM
2020-02-03 00:00:00-05:00,150.75932917850452,152.0000957371564,150.65670778246815,151.4310302734375,17373200,0.0,0.0,0.0,IWM
2020-02-04 00:00:00-05:00,153.28752689784778,154.22044351385094,153.14759509951847,153.7166748046875,15994200,0.0,0.0,0.0,IWM
2020-02-05 00:00:00-05:00,155.31199626075582,156.291561819583,154.57499819822172,156.08631896972656,17807000,0.0,0.0,0.0,IWM
2020-02-06 00:00:00-05:00,156.62735662612738,156.86990980077192,155.57315638541638,155.73175048828125,14768900,0.0,0.0,0.0,IWM
2020-02-07 00:00:00-05:00,155.1346301621995,155.19994112972498,153.3714190962433,153.81922912597656,18029600,0.0,0.0,0.0,IWM
2020-02-10 00:00:00-05:00,153.52072882644902,154.76150941391424,153.42744572249828,154.68687438964844,11428800,0.0,0.0,0.0,IWM
2020-02-11 00:00:00-05:00,155.60114202889702,156.69266689773187,155.11603568183327,155.75975036621094,15005600,0.0,0.0,0.0,IWM
2020-02-12 00:00:00-05:00,156.7486520059513,157.0005292400505,156.05828859337592,156.83261108398438,12123000,0.0,0.0,0.0,IWM
2020-02-13 00:00:00-05:00,156.0023221839114,157.61626399047876,155.89970078377252,157.24310302734375,12649300,0.0,0.0,0.0,IWM
2020-02-14 00:00:00-05:00,157.3830090126523,157.45764404007184,156.11424201687197,156.6366729736328,16006200,0.0,0.0,0.0,IWM
2020-02-18 00:00:00-05:00,156.26353188430386,156.78596290730354,155.26530428057555,156.30084228515625,13412100,0.0,0.0,0.0,IWM
2020-02-19 00:00:00-05:00,156.88859782031454,157.79352814710936,156.2915317089923,157.10316467285156,11084600,0.0,0.0,0.0,IWM
2020-02-20 00:00:00-05:00,156.63666882088629,157.7655040073123,155.41455052904092,157.48562622070312,20383800,0.0,0.0,0.0,IWM
2020-02-21 00:00:00-05:00,156.86991661760177,157.31772682357288,155.17201585095404,155.89036560058594,18729900,0.0,0.0,0.0,IWM
2020-02-24 00:00:00-05:00,151.00186569478575,155.85302866173774,150.29285427740487,151.19778442382812,28239500,0.0,0.0,0.0,IWM
2020-02-25 00:00:00-05:00,151.61760645333968,151.8414973218577,145.497675970774,145.82418823242188,45047000,0.0,0.0,0.0,IWM
2020-02-26 00:00:00-05:00,146.514560383633,147.85796261575183,143.87440459818419,144.1356201171875,39465000,0.0,0.0,0.0,IWM
2020-02-27 00:00:00-05:00,141.19691837911373,144.6113819602957,138.83664076607343,139.06053161621094,50530300,0.0,0.0,0.0,IWM
2020-02-28 00:00:00-05:00,135.13298966269775,139.12587199910413,134.25604568724026,136.51370239257812,72036400,0.0,0.0,0.0,IWM
2020-03-02 00:00:00-05:00,138.0436692302946,141.08497219496115,135.63674271517988,140.8983917236328,33569300,0.0,0.0,0.0,IWM
2020-03-03 00:00:00-05:00,140.95433556651108,143.85570614211954,136.49499630994137,138.0249786376953,42941300,0.0,0.0,0.0,IWM
2020-03-04 00:00:00-05:00,140.198688137655,142.22311520059398,138.5567602497645,141.95257568359375,36195800,0.0,0.0,0.0,IWM
2020-03-05 00:00:00-05:00,138.85529400563857,142.25110963225657,135.73003214655662,137.43727111816406,32729400,0.0,0.0,0.0,IWM
2020-03-06 00:00:00-05:00,133.13653294342961,136.18715994617557,131.53191526835647,134.71315002441406,39688300,0.0,0.0,0.0,IWM
2020-03-09 00:00:00-04:00,125.13210497274308,127.03524852550062,121.52170814143456,121.61500549316406,56320000,0.0,0.0,0.0,IWM
2020-03-10 00:00:00-04:00,125.67317885511262,125.75713791757526,119.4319656455713,125.41194915771484,54432700,0.0,0.0,0.0,IWM
2020-03-11 00:00:00-04:00,122.13743183685996,123.39687486125344,115.840245185246,117.43553161621094,51354800,0.0,0.0,0.0,IWM
2020-03-12 00:00:00-04:00,108.93665896832952,111.85669223278538,104.11348226550888,104.45866394042969,70114300,0.0,0.0,0.0,IWM
2020-03-13 00:00:00-04:00,110.37334932742475,111.91266298277684,102.20100587580329,111.45553588867188,57915100,0.0,0.0,0.0,IWM
2020-03-16 00:00:00-04:00,101.33342236213484,103.83363959641927,94.6257484921604,96.66883850097656,59095700,0.0,0.0,0.0,IWM
2020-03-17 00:00:00-04:00,97.91891016653798,103.08726817627344,93.86072501479046,101.10015869140625,59344800,0.0,0.0,0.0,IWM
2020-03-18 00:00:00-04:00,96.13706452126843,99.61683967219562,89.79322839538962,93.26367950439453,62296700,0.0,0.0,0.0,IWM
2020-03-19 00:00:00-04:00,92.9744683176662,99.63549202474654,89.27078841447457,96.90204620361328,62654700,0.0,0.0,0.0,IWM
2020-03-20 00:00:00-04:00,99.00111543967388,101.46401477599784,93.71147273277013,94.59774780273438,76203700,0.0,0.0,0.0,IWM
2020-03-23 00:00:00-04:00,95.06418956545302,95.32540503782387,89.47602191195764,93.19835662841797,63534700,0.0,0.0,0.0,IWM
2020-03-24 00:00:00-04:00,98.30141775483231,101.99576637554664,93.22634953199002,101.7252197265625,73386700,0.0,0.0,0.0,IWM
2020-03-25 00:00:00-04:00,102.53063776904729,106.76372257282301,99.29025884887692,102.98953247070312,56043700,0.42,0.0,0.0,IWM
2020-03-26 00:00:00-04:00,104.45987738152868,110.1352099681088,104.14145553788231,109.39535522460938,51657600,0.0,0.0,0.0,IWM
2020-03-27 00:00:00-04:00,105.12481809356773,108.65551039927567,103.83241755695136,105.4151382446289,39931500,0.0,0.0,0.0,IWM
