Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2020-01-02 00:00:00-05:00,75.65964263265678,75.70023320772039,73.96279802354698,74.4499282836914,5106600,0.0,0.0,0.0,VNQ
2020-01-03 00:00:00-05:00,74.07645549119592,75.06695711592805,73.90596022378746,74.9126968383789,5015500,0.0,0.0,0.0,VNQ
2020-01-06 00:00:00-05:00,74.83151125934636,75.26993032621313,74.58794924055168,75.00200653076172,4889000,0.0,0.0,0.0,VNQ
2020-01-07 00:00:00-05:00,74.83964592815667,74.83964592815667,73.75983614522761,74.16577911376953,6529100,0.0,0.0,0.0,VNQ
2020-01-08 00:00:00-05:00,74.19825366697218,74.53924426646,73.93032982700404,74.39310455322266,6766100,0.0,0.0,0.0,VNQ
2020-01-09 00:00:00-05:00,74.37684123396906,74.58793322696181,74.17386983145177,74.35248565673828,4213800,0.0,0.0,0.0,VNQ
2020-01-10 00:00:00-05:00,74.51487923536968,75.01013007889117,74.31190778127717,74.92082214355469,5838800,0.0,0.0,0.0,VNQ
2020-01-13 00:00:00-05:00,74.99390061608058,75.83014207751252,74.96953883666804,75.822021484375,5552600,0.0,0.0,0.0,VNQ
2020-01-14 00:00:00-05:00,75.74894910217614,75.78953967645337,75.1156729626399,75.53785705566406,4120700,0.0,0.0,0.0,VNQ
2020-01-15 00:00:00-05:00,75.75705115275585,76.38220659786272,75.72457498210909,76.2198257446289,4471500,0.0,0.0,0.0,VNQ
2020-01-16 00:00:00-05:00,76.34162795283487,76.8287582397461,76.21172943361745,76.8287582397461,4426700,0.0,0.0,0.0,VNQ
2020-01-17 00:00:00-05:00,76.78814619701706,77.15349226152186,76.73942884600606,76.90180969238281,3581300,0.0,0.0,0.0,VNQ
2020-01-21 00:00:00-05:00,76.99925402175961,77.68936197633465,76.79628255140172,77.63253021240234,4217400,0.0,0.0,0.0,VNQ
2020-01-22 00:00:00-05:00,77.81925171188787,78.06281992650165,76.9830103394826,77.1129150390625,5024300,0.0,0.0,0.0,VNQ
2020-01-23 00:00:00-05:00,77.20221747216108,77.79489682948416,76.87746810868236,77.76242065429688,4825000,0.0,0.0,0.0,VNQ
2020-01-24 00:00:00-05:00,77.8598438774765,77.97350738579279,77.25905016291942,77.49449157714844,3518100,0.0,0.0,0.0,VNQ
2020-01-27 00:00:00-05:00,77.09666950420154,77.38082827575214,76.9099392518383,77.12102508544922,3047000,0.0,0.0,0.0,VNQ
2020-01-28 00:00:00-05:00,77.25094952927374,77.67312749863498,77.10480981022596,77.4295654296875,3006100,0.0,0.0,0.0,VNQ
2020-01-29 00:00:00-05:00,77.66499067039364,77.76241299215916,77.07231137146883,77.14537811279297,3785500,0.0,0.0,0.0,VNQ
2020-01-30 00:00:00-05:00,76.94242149971494,77.36460562265032,76.8044023878389,77.20222473144531,4142400,0.0,0.0,0.0,VNQ
2020-01-31 00:00:00-05:00,77.12914689431335,77.21033423115223,76.04933735118574,76.26042938232422,6370900,0.0,0.0,0.0,VNQ
2020-02-03 00:00:00-05:00,76.21983609719209,77.088553648849,76.19548051444796,76.51211547851562,7508200,0.0,0.0,0.0,VNQ
2020-02-04 00:00:00-05:00,76.78817381588874,77.6162947505797,76.57708173677216,77.2996597290039,4422900,0.0,0.0,0.0,VNQ
2020-02-05 00:00:00-05:00,77.44579432011143,77.64064519875373,77.16975609155132,77.3483657836914,4413700,0.0,0.0,0.0,VNQ
2020-02-06 00:00:00-05:00,77.575699570831,77.83550280888002,77.46203604132191,77.60816955566406,3327500,0.0,0.0,0.0,VNQ
2020-02-07 00:00:00-05:00,77.71371832635411,77.80302626972613,77.38896273174656,77.59193420410156,3176200,0.0,0.0,0.0,VNQ
2020-02-10 00:00:00-05:00,77.90045194260917,78.47689639963583,77.811143995419,78.46065521240234,4457000,0.0,0.0,0.0,VNQ
2020-02-11 00:00:00-05:00,78.72856628256932,79.53233148269537,78.72856628256932,79.0533218383789,5362200,0.0,0.0,0.0,VNQ
2020-02-12 00:00:00-05:00,79.1832251314153,79.7677839283742,78.85846955597174,79.52421569824219,6298700,0.0,0.0,0.0,VNQ
2020-02-13 00:00:00-05:00,79.50796123751414,80.1574722293536,79.36182157406006,80.00321197509766,3683500,0.0,0.0,0.0,VNQ
2020-02-14 00:00:00-05:00,80.18994653938532,80.8475781575794,80.0844036300388,80.83133697509766,3004800,0.0,0.0,0.0,VNQ
2020-02-18 00:00:00-05:00,80.88006019643352,80.93689195085052,80.27926028494332,80.74203491210938,4186800,0.0,0.0,0.0,VNQ
2020-02-19 00:00:00-05:00,80.78263449966927,80.78263449966927,79.64599317741745,79.65411376953125,4415200,0.0,0.0,0.0,VNQ
2020-02-20 00:00:00-05:00,79.6947261433054,80.64463119815065,79.4592784794706,80.60403442382812,5556500,0.0,0.0,0.0,VNQ
2020-02-21 00:00:00-05:00,80.59588647600663,80.96123873831503,80.4010356526264,80.8394546508789,3670800,0.0,0.0,0.0,VNQ
2020-02-24 00:00:00-05:00,79.88144548177056,80.48223925530473,79.36183905154685,79.73530578613281,5214600,0.0,0.0,0.0,VNQ
2020-02-25 00:00:00-05:00,79.92203284625663,80.06817252469841,77.36459157062376,77.57568359375,7378900,0.0,0.0,0.0,VNQ
2020-02-26 00:00:00-05:00,77.72994255699801,78.31450130751999,76.69885034563617,76.73944091796875,9407200,0.0,0.0,0.0,VNQ
2020-02-27 00:00:00-05:00,75.5865709326854,75.74895181820821,72.6556625366211,72.6556625366211,11869100,0.0,0.0,0.0,VNQ
2020-02-28 00:00:00-05:00,71.04000426155797,71.60832181797171,68.73425166788302,70.90198516845703,22471800,0.0,0.0,0.0,VNQ
2020-03-02 00:00:00-05:00,71.16177862891927,73.93842607185101,70.7639563938573,73.93030548095703,14250500,0.0,0.0,0.0,VNQ
2020-03-03 00:00:00-05:00,74.02775047154807,75.75706506524585,73.1509122856461,73.75982666015625,14654200,0.0,0.0,0.0,VNQ
2020-03-04 00:00:00-05:00,74.90459465260103,76.64202997806025,74.79904552161847,76.54460144042969,10638200,0.0,0.0,0.0,VNQ
2020-03-05 00:00:00-05:00,75.27805352242041,75.8626122984636,74.00339304462511,74.90458679199219,9803600,0.0,0.0,0.0,VNQ
2020-03-06 00:00:00-05:00,73.26458205172622,73.88973766492848,71.27546406978715,73.61369323730469,10302700,0.0,0.0,0.0,VNQ
2020-03-09 00:00:00-04:00,69.82216545155248,70.25246385221745,67.8411624961332,67.93859100341797,14017500,0.0,0.0,0.0,VNQ
2020-03-10 00:00:00-04:00,69.58978046612054,70.87438869862355,66.95510474585036,70.80892944335938,11782100,0.648,0.0,0.0,VNQ
2020-03-11 00:00:00-04:00,69.26248753079182,69.26248753079182,65.8914109363664,66.55416870117188,16447000,0.0,0.0,0.0,VNQ
2020-03-12 00:00:00-04:00,62.10305107555213,64.2549726891754,59.402915977360905,59.81202697753906,16761500,0.0,0.0,0.0,VNQ
2020-03-13 00:00:00-04:00,63.27310161826547,65.10591694353383,59.74656095128571,65.03227996826172,10968600,0.0,0.0,0.0,VNQ
2020-03-16 00:00:00-04:00,58.81378269079858,60.834791602753334,53.38079025768815,53.50352478027344,11396500,0.0,0.0,0.0,VNQ
2020-03-17 00:00:00-04:00,54.51812808772,57.68464938646078,52.726226202768736,56.596412658691406,9100900,0.0,0.0,0.0,VNQ
2020-03-18 00:00:00-04:00,53.21716137467598,55.18089548759594,49.502432623724886,51.21251678466797,15714500,0.0,0.0,0.0,VNQ
2020-03-19 00:00:00-04:00,50.49248239829685,52.5707671725903,49.093323429656316,51.39252853393555,13090000,0.0,0.0,0.0,VNQ
2020-03-20 00:00:00-04:00,51.99799566574868,53.348059786355066,48.5614634220141,48.831478118896484,18838000,0.0,0.0,0.0,VNQ
2020-03-23 00:00:00-04:00,48.594200089592654,48.6842050016037,45.47677652323656,46.56501007080078,15558600,0.0,0.0,0.0,VNQ
2020-03-24 00:00:00-04:00,48.77420749743853,50.942493639184775,48.0950818286479,50.754302978515625,14401600,0.0,0.0,0.0,VNQ
2020-03-25 00:00:00-04:00,50.967053336253606,56.269128838099554,50.590671934289276,53.487178802490234,15209300,0.0,0.0,0.0,VNQ
2020-03-26 00:00:00-04:00,53.9862829766101,57.48008769551413,53.658992972540936,57.25917053222656,14486100,0.0,0.0,0.0,VNQ
2020-03-27 00:00:00-04:00,55.46725753425526,58.77287441275946,55.148151526117154,57.31644058227539,11521700,0.0,0.0,0.0,VNQ
2020-03-30 00:00:00-04:00,57.89739087707905,58.77288817356476,55.99911607336523,58.56833267211914,12754300,0.0,0.0,0.0,VNQ
2020-03-31 00:00:00-04:00,58.142837674017336,58.27375615520083,55.59816743947836,57.15279006958008,16815900,0.0,0.0,0.0,VNQ
2020-04-01 00:00:00-04:00,54.41994077471738,54.65722587681806,52.27619713136961,53.39716339111328,12174800,0.0,0.0,0.0,VNQ
2020-04-02 00:00:00-04:00,52.62802720353382,54.689943442858436,52.505292682047774,53.57716751098633,10916700,0.0,0.0,0.0,VNQ
2020-04-03 00:00:00-04:00,53.176239417337904,53.90445640734974,51.768899874864154,52.79985809326172,8986700,0.0,0.0,0.0,VNQ
2020-04-06 00:00:00-04:00,54.665401871022816,57.01370091676444,54.665401871022816,56.71095657348633,8382200,0.0,0.0,0.0,VNQ
2020-04-07 00:00:00-04:00,58.9038043357762,60.016586836482475,57.21008492172957,57.2346305847168,7675100,0.0,0.0,0.0,VNQ
2020-04-08 00:00:00-04:00,58.09374531586632,61.497550854734676,57.357344478848006,61.13753128051758,9628300,0.0,0.0,0.0,VNQ
2020-04-09 00:00:00-04:00,62.16850459126846,65.44957001499671,62.16850459126846,64.5658950805664,13840900,0.0,0.0,0.0,VNQ
2020-04-13 00:00:00-04:00,64.1567718734926,64.32041373020085,61.423907920200584,61.84938049316406,10139000,0.0,0.0,0.0,VNQ
2020-04-14 00:00:00-04:00,63.07672270126999,64.25496422417288,63.07672270126999,63.584022521972656,9400800,0.0,0.0,0.0,VNQ
2020-04-15 00:00:00-04:00,61.62029885131243,62.323970293884756,60.40933374726143,61.063907623291016,8568200,0.0,0.0,0.0,VNQ
2020-04-16 00:00:00-04:00,61.17844223571066,61.5384618311862,59.959293481764455,60.368404388427734,6252800,0.0,0.0,0.0,VNQ
2020-04-17 00:00:00-04:00,62.11939624575186,62.60215034367469,61.4239089789488,62.27486038208008,8593100,0.0,0.0,0.0,VNQ
2020-04-20 00:00:00-04:00,60.99025459618088,61.33390625890267,59.942931675960004,59.959293365478516,6631000,0.0,0.0,0.0,VNQ
2020-04-21 00:00:00-04:00,58.3883228744724,59.36200905967346,58.085578484799015,58.871070861816406,8620400,0.0,0.0,0.0,VNQ
2020-04-22 00:00:00-04:00,59.7792882588004,60.270226378396345,59.28017241507203,59.77111053466797,6484200,0.0,0.0,0.0,VNQ
2020-04-23 00:00:00-04:00,59.95109953329768,60.458399220403294,59.067424866373294,59.27198028564453,7648200,0.0,0.0,0.0,VNQ
2020-04-24 00:00:00-04:00,59.70564455684927,59.82837907291462,58.80560184326471,59.525634765625,6419000,0.0,0.0,0.0,VNQ
2020-04-27 00:00:00-04:00,60.06566990580429,61.78393456806798,59.93475141142282,61.563011169433594,7669500,0.0,0.0,0.0,VNQ
2020-04-28 00:00:00-04:00,62.74125804981701,63.6576688617646,62.021224996346874,62.070316314697266,8177900,0.0,0.0,0.0,VNQ
2020-04-29 00:00:00-04:00,63.412208557128906,63.86223317938857,62.74126672919374,63.00309753417969,7307000,0.0,0.0,0.0,VNQ
2020-04-30 00:00:00-04:00,62.07848890213803,62.47941582775961,61.21116956753178,62.27486038208008,8606000,0.0,0.0,0.0,VNQ
2020-05-01 00:00:00-04:00,60.61387960530171,60.8511647044475,59.53382695136712,60.17203903198242,6013600,0.0,0.0,0.0,VNQ
2020-05-04 00:00:00-04:00,59.452010694829745,59.92657468797775,58.56014551103762,59.87748336791992,7288000,0.0,0.0,0.0,VNQ
2020-05-05 00:00:00-04:00,60.46659941419529,61.08844980359328,60.08203412394307,60.17203903198242,7520300,0.0,0.0,0.0,VNQ
2020-05-06 00:00:00-04:00,60.37659186712452,60.67115223646229,59.075615862126476,59.091983795166016,6266800,0.0,0.0,0.0,VNQ
2020-05-07 00:00:00-04:00,59.648388394503854,60.79390050726943,59.60747479519341,59.93476486206055,6727300,0.0,0.0,0.0,VNQ
2020-05-08 00:00:00-04:00,60.72843512225335,61.56301877820317,60.60570057923592,61.358463287353516,6625600,0.0,0.0,0.0,VNQ
2020-05-11 00:00:00-04:00,60.654782221779364,61.43209670850817,60.13930471439791,60.46659469604492,6874900,0.0,0.0,0.0,VNQ
