Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2020-01-02 00:00:00-05:00,37.67617158578955,37.75262843603335,37.59122097025566,37.73563766479492,8229000,0.0,0.0,0.0,VEA
2020-01-03 00:00:00-05:00,37.27690505981445,37.514769409373415,37.217438972424716,37.27690505981445,9697300,0.0,0.0,0.0,VEA
2020-01-06 00:00:00-05:00,37.225936740625976,37.438316572893655,37.21744297322526,37.404335021972656,8579400,0.0,0.0,0.0,VEA
2020-01-07 00:00:00-05:00,37.42982922757196,37.43832299643001,37.32788455731764,37.34487533569336,7884600,0.0,0.0,0.0,VEA
2020-01-08 00:00:00-05:00,37.30238824520085,37.53175881994195,37.28539747218389,37.395835876464844,9948100,0.0,0.0,0.0,VEA
2020-01-09 00:00:00-05:00,37.514770282995286,37.54875183105469,37.42981965350558,37.54875183105469,5887100,0.0,0.0,0.0,VEA
2020-01-10 00:00:00-05:00,37.54025404397529,37.58273259849662,37.37035278852483,37.421321868896484,8841400,0.0,0.0,0.0,VEA
2020-01-13 00:00:00-05:00,37.48928674029145,37.65069423688227,37.39583910096981,37.6422004699707,8656500,0.0,0.0,0.0,VEA
2020-01-14 00:00:00-05:00,37.557229026779865,37.71014268491996,37.54023826024681,37.667667388916016,8757200,0.0,0.0,0.0,VEA
2020-01-15 00:00:00-05:00,37.59972191343623,37.71016032723988,37.59972191343623,37.6422004699707,10091400,0.0,0.0,0.0,VEA
2020-01-16 00:00:00-05:00,37.7356423735279,37.8460807800293,37.70166406746942,37.8460807800293,7171400,0.0,0.0,0.0,VEA
2020-01-17 00:00:00-05:00,37.922538645136314,37.948023185520434,37.837588016750075,37.93952941894531,14186000,0.0,0.0,0.0,VEA
2020-01-21 00:00:00-05:00,37.76962427193847,37.78661504545525,37.62520755803384,37.63370132446289,10533700,0.0,0.0,0.0,VEA
2020-01-22 00:00:00-05:00,37.81209676928002,37.837584547986296,37.70166161063381,37.72714614868164,6945800,0.0,0.0,0.0,VEA
2020-01-23 00:00:00-05:00,37.57423523748349,37.66768287149646,37.39583697654531,37.63370132446289,8803200,0.0,0.0,0.0,VEA
2020-01-24 00:00:00-05:00,37.778117339027844,37.778117339027844,37.38733607021502,37.489280700683594,7747400,0.0,0.0,0.0,VEA
2020-01-27 00:00:00-05:00,36.716232416409994,36.87763994857138,36.6567663129474,36.699241638183594,9721700,0.0,0.0,0.0,VEA
2020-01-28 00:00:00-05:00,36.83514776126801,37.03903052533395,36.78417544992247,37.013545989990234,11134400,0.0,0.0,0.0,VEA
2020-01-29 00:00:00-05:00,37.09850256852331,37.14098112180593,36.96257962373138,37.02204895019531,5853100,0.0,0.0,0.0,VEA
2020-01-30 00:00:00-05:00,36.66525353502296,36.95409023197974,36.588796666985616,36.93709945678711,8248600,0.0,0.0,0.0,VEA
2020-01-31 00:00:00-05:00,36.59728542333681,36.59728542333681,36.19801039798178,36.308448791503906,12227700,0.0,0.0,0.0,VEA
2020-02-03 00:00:00-05:00,36.410390402095246,36.5972856475611,36.410390402095246,36.435874938964844,21044700,0.0,0.0,0.0,VEA
2020-02-04 00:00:00-05:00,36.971076630651346,37.08151503600062,36.94559209120868,37.02204895019531,12679100,0.0,0.0,0.0,VEA
2020-02-05 00:00:00-05:00,37.387342796612344,37.4128305791442,37.259916846588816,37.378849029541016,18014500,0.0,0.0,0.0,VEA
2020-02-06 00:00:00-05:00,37.48928059060981,37.51476512782295,37.42131750383031,37.50627136230469,12988200,0.0,0.0,0.0,VEA
2020-02-07 00:00:00-05:00,37.24292116155602,37.26840570006897,37.10699822172276,37.1409797668457,12778600,0.0,0.0,0.0,VEA
2020-02-10 00:00:00-05:00,37.09001012531069,37.23443008217424,37.073019351523286,37.22593307495117,7295500,0.0,0.0,0.0,VEA
2020-02-11 00:00:00-05:00,37.47229160395017,37.55724222581292,37.395834748010294,37.48078536987305,7231200,0.0,0.0,0.0,VEA
2020-02-12 00:00:00-05:00,37.65069209797967,37.65069209797967,37.55724446396671,37.63370132446289,6518500,0.0,0.0,0.0,VEA
2020-02-13 00:00:00-05:00,37.344863780104376,37.489283731280445,37.2853976945197,37.361854553222656,6793000,0.0,0.0,0.0,VEA
2020-02-14 00:00:00-05:00,37.412833061536254,37.412833061536254,37.25991931883484,37.33637619018555,8702600,0.0,0.0,0.0,VEA
2020-02-18 00:00:00-05:00,37.05602848492251,37.174960660477694,37.0305439446346,37.08151626586914,8124600,0.0,0.0,0.0,VEA
2020-02-19 00:00:00-05:00,37.21743381978275,37.27689989893958,37.19194604253105,37.23442459106445,6371400,0.0,0.0,0.0,VEA
2020-02-20 00:00:00-05:00,37.04753550504964,37.132486134918985,36.77568960067716,36.962581634521484,9327600,0.0,0.0,0.0,VEA
2020-02-21 00:00:00-05:00,36.84365173251185,36.90311782522576,36.7162257798359,36.79268264770508,9270700,0.0,0.0,0.0,VEA
2020-02-24 00:00:00-05:00,35.373977771815476,35.61184210275121,35.31451168908154,35.35698699951172,17685000,0.0,0.0,0.0,VEA
2020-02-25 00:00:00-05:00,35.54389086535755,35.57787241819773,34.71136226472861,34.75383758544922,21171600,0.0,0.0,0.0,VEA
2020-02-26 00:00:00-05:00,35.02568498524122,35.27204639260158,34.75383903251923,34.77932357788086,22686100,0.0,0.0,0.0,VEA
2020-02-27 00:00:00-05:00,34.227128304850886,34.55844026426974,33.70892109010511,33.71741485595703,25284800,0.0,0.0,0.0,VEA
2020-02-28 00:00:00-05:00,32.935864842551055,33.55601356512878,32.6640189159597,33.5305290222168,51134100,0.0,0.0,0.0,VEA
2020-03-02 00:00:00-05:00,33.445574290082575,34.02324767949221,33.20770992055825,33.9722785949707,37864100,0.0,0.0,0.0,VEA
