Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-12-02,244.4600067138672,244.5800018310547,243.13999938964844,243.44000244140625,4765000,0.0,0.0,0.0,GLD
2024-12-03,244.9600067138672,245.17999267578125,243.3000030517578,243.92999267578125,3557800,0.0,0.0,0.0,GLD
2024-12-04,244.92999267578125,245.33999633789065,244.3699951171875,244.6699981689453,4608600,0.0,0.0,0.0,GLD
2024-12-05,244.16000366210935,244.3800048828125,242.1499938964844,242.86000061035156,4806200,0.0,0.0,0.0,GLD
2024-12-06,242.7899932861328,243.86000061035156,242.44000244140625,242.9499969482422,3540700,0.0,0.0,0.0,GLD
2024-12-09,246.27999877929688,247.11000061035156,245.2599945068359,245.36000061035156,4711500,0.0,0.0,0.0,GLD
2024-12-10,247.86000061035156,248.86000061035156,247.8300018310547,248.58999633789065,4642000,0.0,0.0,0.0,GLD
2024-12-12,247.80999755859375,248.2400054931641,246.8699951171875,247.27999877929688,10149600,0.0,0.0,0.0,GLD
2024-12-13,245.6699981689453,245.94000244140625,244.27000427246097,244.2899932861328,6602600,0.0,0.0,0.0,GLD
2024-12-16,245.41000366210935,245.5399932861328,244.2899932861328,244.8800048828125,3310000,0.0,0.0,0.0,GLD
2024-12-17,243.8000030517578,244.5500030517578,243.22999572753903,243.94000244140625,4421300,0.0,0.0,0.0,GLD
2024-12-18,243.57000732421875,243.7100067138672,238.82000732421875,239.2599945068359,8015800,0.0,0.0,0.0,GLD
2024-12-19,239.6699981689453,240.0500030517578,238.72999572753903,239.6000061035156,8111400,0.0,0.0,0.0,GLD
2024-12-20,241.41000366210935,242.9600067138672,241.1699981689453,242.1000061035156,9527800,0.0,0.0,0.0,GLD
2024-12-23,241.6000061035156,241.6699981689453,240.6499938964844,240.9600067138672,5835500,0.0,0.0,0.0,GLD
2024-12-24,241.4900054931641,241.66000366210935,240.82000732421875,241.44000244140625,2421000,0.0,0.0,0.0,GLD
2024-12-26,242.38999938964844,243.55999755859375,242.1999969482422,243.07000732421875,4645100,0.0,0.0,0.0,GLD
2024-12-27,241.1999969482422,241.9499969482422,241.0500030517578,241.3999938964844,4728100,0.0,0.0,0.0,GLD
2024-12-30,241.0800018310547,241.0800018310547,239.5800018310547,240.6300048828125,3522500,0.0,0.0,0.0,GLD
